category,name,area,address,maps_link,delivery_apps,zomato_search,swiggy_search,rating,reviews,lat,lon,place_id
restaurants,Shakeel Cafe,area4,"Tappa Chabutra Road, Tappachabutra, Syed Ali Guda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJUeq4PaGXyzsRbBk5HzSUPi4,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Shakeel%20Cafe,https://www.swiggy.com/search?query=Shakeel%20Cafe,3.6,80,17.375338,78.447964,ChIJUeq4PaGXyzsRbBk5HzSUPi4
restaurants,Shankar Singh Pan Shop,area4,"9F95+PFC, Puranapool, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJe8GjKouXyzsRxAUwXA6UUnE,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shankar%20Singh%20Pan%20Shop,https://www.swiggy.com/search?query=Shankar%20Singh%20Pan%20Shop,,,17.369301,78.458639,ChIJe8GjKouXyzsRxAUwXA6UUnE
restaurants,Sharif Tea & Coffee,area4,"9CRG+PJR, Mehdipatnam, Karol Bagh Road, Indira Nagar, Toli Chowki, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ_apgA-OWyzsRpywQ4G3WpT0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sharif%20Tea%20%26%20Coffee,https://www.swiggy.com/search?query=Sharif%20Tea%20%26%20Coffee,4,1,17.391855,78.426524,ChIJ_apgA-OWyzsRpywQ4G3WpT0
restaurants,Shashavali,area4,"Malkapur 12, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJMwko2SyXyzsRAH1wr9Yhn8s,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shashavali,https://www.swiggy.com/search?query=Shashavali,,,17.383748,78.435788,ChIJMwko2SyXyzsRAH1wr9Yhn8s
restaurants,Shawariooo!,area4,"12-1-584, Syed Ali Guda Main Road, Zeba Bagh, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJw6FyawCXyzsRpnaVetWJ-Ug,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shawariooo%21,https://www.swiggy.com/search?query=Shawariooo%21,,,17.387352,78.448002,ChIJw6FyawCXyzsRpnaVetWJ-Ug
restaurants,Shawarmatech,area4,"Saint Anns Road, Santosh Nagar, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJo0R97ouXyzsRXUK6oBcxh7I,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Shawarmatech,https://www.swiggy.com/search?query=Shawarmatech,4.9,113,17.39311,78.437914,ChIJo0R97ouXyzsRXUK6oBcxh7I
restaurants,Shimla Beef Shop,area4,"No 10, Shiva Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ0QJeAQ-XyzsRm6VX_Jz6COk,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shimla%20Beef%20Shop,https://www.swiggy.com/search?query=Shimla%20Beef%20Shop,1,1,17.387281,78.443717,ChIJ0QJeAQ-XyzsRm6VX_Jz6COk
restaurants,SHIVA HOTEL AND RESTAURANT,area4,"9-1-43-44, Langar House Road, Prashanth Nagar, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ4zxig1eWyzsRzINPkn0uo3M,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=SHIVA%20HOTEL%20AND%20RESTAURANT,https://www.swiggy.com/search?query=SHIVA%20HOTEL%20AND%20RESTAURANT,3.7,281,17.374941,78.418935,ChIJ4zxig1eWyzsRzINPkn0uo3M
restaurants,Shiva Shakti Meals And Curry Point,area4,"Lalitha Nivas, opp. Sameera Poultry, Asif Nagar-Sitaram Bagh Road, Karwan, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJPa6lGiCXyzsRMMYq9b2jJok,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shiva%20Shakti%20Meals%20And%20Curry%20Point,https://www.swiggy.com/search?query=Shiva%20Shakti%20Meals%20And%20Curry%20Point,5,1,17.386815,78.449877,ChIJPa6lGiCXyzsRMMYq9b2jJok
restaurants,Shivanand Hotel,area4,"13-2-680, Mangalhat Road, Hakimpura, Rahimpura, Dattatreya Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJD6E2LZqXyzsRVL_NRk2PWTE,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Shivanand%20Hotel,https://www.swiggy.com/search?query=Shivanand%20Hotel,4,189,17.371107,78.458719,ChIJD6E2LZqXyzsRVL_NRk2PWTE
restaurants,Shree Ganesh Enterprises,area4,"opp. Relance Hi-tech School, 13-2-267/A/100, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJgRENluSXyzsRrJOgF_v4HP8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shree%20Ganesh%20Enterprises,https://www.swiggy.com/search?query=Shree%20Ganesh%20Enterprises,5,12,17.374527,78.454649,ChIJgRENluSXyzsRrJOgF_v4HP8
restaurants,Shree Golden Palace Restaurant,area4,"House No. 13-6-460/7 & 7/A, Y.S.R. Complex, Beside Vegetable Market, Gudimalkapur 'X' Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJl77QYQaXyzsRVYPbDFNrzdU,Likely on Zomato+Swiggy (known chain),https://www.zomato.com/hyderabad/restaurants?q=Shree%20Golden%20Palace%20Restaurant,https://www.swiggy.com/search?query=Shree%20Golden%20Palace%20Restaurant,3.8,4066,17.383136,78.438295,ChIJl77QYQaXyzsRVYPbDFNrzdU
restaurants,Siddiqua kirana & rice,area4,"12-1-487, asif nagar road, Kishan Nagar, Kishan Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJC_YL2ryXyzsR-5SsIpue1_M,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Siddiqua%20kirana%20%26%20rice,https://www.swiggy.com/search?query=Siddiqua%20kirana%20%26%20rice,5,1,17.381306,78.448208,ChIJC_YL2ryXyzsR-5SsIpue1_M
restaurants,SIP & TREAT COFFEE SHOP,area4,"Sy no 96, beside Renova hospital, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJSYOPZCOXyzsRktbqVvI6lfo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SIP%20%26%20TREAT%20COFFEE%20SHOP,https://www.swiggy.com/search?query=SIP%20%26%20TREAT%20COFFEE%20SHOP,2.3,3,17.373403,78.415206,ChIJSYOPZCOXyzsRktbqVvI6lfo
restaurants,SIPSUNG TEA,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJ7UB7LqGXyzsRstuU1TVnUTw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SIPSUNG%20TEA,https://www.swiggy.com/search?query=SIPSUNG%20TEA,,,17.375657,78.44717,ChIJ7UB7LqGXyzsRstuU1TVnUTw
restaurants,SIPSUNG TEA,area4,"9CQX+H24, Zebabagh Road Number 2, Zeba Bagh, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJjVvpxA2XyzsROS85ETR_3e0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SIPSUNG%20TEA,https://www.swiggy.com/search?query=SIPSUNG%20TEA,2,1,17.388876,78.447577,ChIJjVvpxA2XyzsROS85ETR_3e0
restaurants,Sitara Chicken Haleem,area4,"opp. to Pillar Number 97, Moghal Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJIe0xmMWXyzsR4bNwdVIbFtk,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sitara%20Chicken%20Haleem,https://www.swiggy.com/search?query=Sitara%20Chicken%20Haleem,4.3,6,17.378442,78.429397,ChIJIe0xmMWXyzsR4bNwdVIbFtk
restaurants,Sk imran uddinn,area4,"12-2-854/1, Asif Nagar Road, Zeba Bagh, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJGaMdONGXyzsRk6pFIGwDOyY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sk%20imran%20uddinn,https://www.swiggy.com/search?query=Sk%20imran%20uddinn,,,17.391137,78.449066,ChIJGaMdONGXyzsRk6pFIGwDOyY
restaurants,SM TRADERS,area4,"Shop No 05, opp. Chai Piyo, Zeba Bagh, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJu7yZrKeXyzsRW-Jpt1rVLmU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SM%20TRADERS,https://www.swiggy.com/search?query=SM%20TRADERS,3.9,8,17.391595,78.447372,ChIJu7yZrKeXyzsRW-Jpt1rVLmU
restaurants,Sona Hotel,area4,"9F73+WCW, No.13-3-561/11,Near Hanuman Temple, Impupara, Purana Phool Road, Ziya Guda, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJRzxger2XyzsRwGSwM1KPxDw,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Sona%20Hotel,https://www.swiggy.com/search?query=Sona%20Hotel,3.8,395,17.365402,78.451847,ChIJRzxger2XyzsRwGSwM1KPxDw
restaurants,Sonitnarzary,area4,"9CRJ+569, Mehdipatnam, Noor Ghat, Gudi Malkapur, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ26sAeQCXyzsRdjq8JYiLaAk,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sonitnarzary,https://www.swiggy.com/search?query=Sonitnarzary,,,17.390411,78.430611,ChIJ26sAeQCXyzsRdjq8JYiLaAk
restaurants,Soul Foods,area4,"Pgr enclave ,Balaji Nagar,Gudimalkapur, Mehdipatnam, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJv-0OUbKXyzsRyyvttJKdbn4,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Soul%20Foods,https://www.swiggy.com/search?query=Soul%20Foods,,,17.386521,78.430549,ChIJv-0OUbKXyzsRyyvttJKdbn4
restaurants,Spice & Dice,area4,"Balram Nivas, Sai Durga Nagar, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJWVBwewCXyzsRu-9vrhhxCCw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Spice%20%26%20Dice,https://www.swiggy.com/search?query=Spice%20%26%20Dice,4.9,29,17.365703,78.45482,ChIJWVBwewCXyzsRu-9vrhhxCCw
restaurants,Spice Den,area4,"Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ9_5WYACXyzsR4nc3X-dfkjg,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Spice%20Den,https://www.swiggy.com/search?query=Spice%20Den,3.9,469,17.388448,78.439773,ChIJ9_5WYACXyzsR4nc3X-dfkjg
restaurants,Spick Kitchen Medhipatnam,area4,"12-2-823/A/41, Saint Anns Road, Santosh Nagar, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJd7rwKQCXyzsRPJfLE6umGH8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Spick%20Kitchen%20Medhipatnam,https://www.swiggy.com/search?query=Spick%20Kitchen%20Medhipatnam,5,1,17.392845,78.437935,ChIJd7rwKQCXyzsRPJfLE6umGH8
restaurants,Spicy Curry Point,area4,"13/6/434/C/125, Maruthi Nagar Road, Jyothi Nagar, Maruthi Nagar, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ04AGFf6WyzsRbfKcbbOB3VE,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Spicy%20Curry%20Point,https://www.swiggy.com/search?query=Spicy%20Curry%20Point,4.1,35,17.382327,78.428438,ChIJ04AGFf6WyzsRbfKcbbOB3VE
