# FASTFOODS inside My Map circle (area1–area5)
# total=264
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
Royal Sea Chinese Fast Food	area4	near HOTEL CITY DIAMOND, 487/36, Tappa Chabutra Road, Jhirra, Huda Colony, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJm0bgwsyXyzsRLofci6p4FBs	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Royal%20Sea%20Chinese%20Fast%20Food	https://www.swiggy.com/search?query=Royal%20Sea%20Chinese%20Fast%20Food	3.9	65
S.K.B.Chinese Fast Food Centre	area4	no 12, 12/2/422/41, Gudi Malkapur Road, Murad Nagar Kunta, Priya Colony, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJY4f5bgCXyzsR-djupAtsco4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=S.K.B.Chinese%20Fast%20Food%20Centre	https://www.swiggy.com/search?query=S.K.B.Chinese%20Fast%20Food%20Centre		
Shah Shawarma	area4	opp. to Chouti Masjid, Murad Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ-fnS4Z2XyzsRP-jHK2wddBU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Shah%20Shawarma	https://www.swiggy.com/search?query=Shah%20Shawarma	4.4	17
SHAWARMA I GRILL CHINESE KEBAB	area4	9CQQ+HXG, OPP. RTC BUS DEPOT, Gudi Malkapur Road, Murad Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJZ2jkQQWXyzsR6KO2C0ttm8o	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SHAWARMA%20I%20GRILL%20CHINESE%20KEBAB	https://www.swiggy.com/search?query=SHAWARMA%20I%20GRILL%20CHINESE%20KEBAB		
SHEETAL FAST FOOD CENTER	area4	India	https://www.google.com/maps/place/?q=place_id:ChIJ_R-4QpmXyzsRil9Ppl5FyPs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SHEETAL%20FAST%20FOOD%20CENTER	https://www.swiggy.com/search?query=SHEETAL%20FAST%20FOOD%20CENTER		
SHREE FAST FOOD	area4	India	https://www.google.com/maps/place/?q=place_id:ChIJu4Fhtr2XyzsRj8q3Mxygx9A	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SHREE%20FAST%20FOOD	https://www.swiggy.com/search?query=SHREE%20FAST%20FOOD		
Smiley Mohan Fast Food	area4	Yusuf Villa, 46, Santosh Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ_-bGRwCXyzsRmNYjCu5z4AI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Smiley%20Mohan%20Fast%20Food	https://www.swiggy.com/search?query=Smiley%20Mohan%20Fast%20Food	5	6
Sri Balaji Chat, Pizza and Sandwiches & Pav Bhaji	area4	opp. to St Ann's College, Santosh Nagar, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJvU0MqniXyzsRqyQ4T7XDXmw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Balaji%20Chat%2C%20Pizza%20and%20Sandwiches%20%26%20Pav%20Bhaji	https://www.swiggy.com/search?query=Sri%20Balaji%20Chat%2C%20Pizza%20and%20Sandwiches%20%26%20Pav%20Bhaji		
SRI LAKSHMI NARASIMHA CURRY & RICE POINT	area4	9-1-34/26bapu Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJvxeZnleWyzsRtt_YGFRMGug	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SRI%20LAKSHMI%20NARASIMHA%20CURRY%20%26%20RICE%20POINT	https://www.swiggy.com/search?query=SRI%20LAKSHMI%20NARASIMHA%20CURRY%20%26%20RICE%20POINT	4.3	14
Telangana Fast Food	area4	Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJdzX2kVaWyzsRPbmpb8--6Jk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Telangana%20Fast%20Food	https://www.swiggy.com/search?query=Telangana%20Fast%20Food	3.3	3
The Exotic Shawarma	area4	Pillar Number 17, opp. MS COLLEGE, Jayabhushan Hospital Lane, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJxW-EkVKXyzsR9g4qkoBfgwQ	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=The%20Exotic%20Shawarma	https://www.swiggy.com/search?query=The%20Exotic%20Shawarma	4.7	4939
THE FAST FOOD JOINT	area4	India	https://www.google.com/maps/place/?q=place_id:ChIJtw9BkgeXyzsRCYR3Ois-GDw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=THE%20FAST%20FOOD%20JOINT	https://www.swiggy.com/search?query=THE%20FAST%20FOOD%20JOINT		
The Frankie Hub	area4	Pillar Number 92, 13-6-431/E/156 Moghal Nagar Ring Road, beside Butterfly Hospital & Masjid, Back Side Lane, Attapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJgWoHvKmXyzsRHRzz_MnxN1s	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=The%20Frankie%20Hub	https://www.swiggy.com/search?query=The%20Frankie%20Hub	4.4	7
Trimz Home Made Food	area4	near Azra Primary School, 12-2-837/4/1, Asif Nagar Road, Zeba Bagh, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJhTSFK1iXyzsRlJmHzslwh_I	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Trimz%20Home%20Made%20Food	https://www.swiggy.com/search?query=Trimz%20Home%20Made%20Food	5	5
Trio's Burger Bay	area4	beside Eat Full Tiffins, Khader Bagh Road, Nanal Nagar, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ8_peea-XyzsRJAI4G1Syeh0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Trio%27s%20Burger%20Bay	https://www.swiggy.com/search?query=Trio%27s%20Burger%20Bay	4.8	18
TRISHANK FAST FOOD CENTER	area4	20-1-839, Pardiwada Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJm8IPbF-XyzsRRYGXBq0y5yg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=TRISHANK%20FAST%20FOOD%20CENTER	https://www.swiggy.com/search?query=TRISHANK%20FAST%20FOOD%20CENTER	5	2
Turkish - doner, shawarma	area4	13-6-434, C/1/A/1 16, Inner Ring Road, Jyothi Nagar, Maruthi Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJidUvoeeXyzsRkOTsdlu3uO8	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Turkish%20-%20doner%2C%20shawarma	https://www.swiggy.com/search?query=Turkish%20-%20doner%2C%20shawarma	4	215
Turkish Shawarma & Haleem	area4	near Pillar no. 67, 13-6-437/2/A/4, 2nd Floor, Laxmi Nagar Colony, near Pillar no. 67, Inner Ring Road, Khader Bagh, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJGQ1egJuXyzsRvI6MlD0N-Eg	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Turkish%20Shawarma%20%26%20Haleem	https://www.swiggy.com/search?query=Turkish%20Shawarma%20%26%20Haleem	4.6	50
VJ Fast Food center	area4	Shop No 9cmm2r, 12-6, Attapur, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ4XDiCOuXyzsRpsWzw-OVpVs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=VJ%20Fast%20Food%20center	https://www.swiggy.com/search?query=VJ%20Fast%20Food%20center	5	1
VK Food Hub	area4	490/C, Jagadamba Nagar, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJQ_1b8oKXyzsRlezsuwAGMFA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=VK%20Food%20Hub	https://www.swiggy.com/search?query=VK%20Food%20Hub		
Walima Ki Dawat	area4	12-2-563/62, Gudimalkapur North Road, Shanthi Nagar, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJJegRtEyXyzsR-TPLKwcHRbQ	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Walima%20Ki%20Dawat	https://www.swiggy.com/search?query=Walima%20Ki%20Dawat	4.6	77
Yuum Pizza	area4	HS Plaza, 201, Karwan Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJFS1ljDeXyzsRjff_gb98lAE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Yuum%20Pizza	https://www.swiggy.com/search?query=Yuum%20Pizza		
Yuvraj Fast Food Centre	area4	9FG4+4JP, Bangla Desi Colony, Dattatreya Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJJzFmXHiXyzsRzxTC4h_jmV0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Yuvraj%20Fast%20Food%20Centre	https://www.swiggy.com/search?query=Yuvraj%20Fast%20Food%20Centre	3.7	26
7star fast food	area5	New Qader,Gym, 4-18-43, Hasan Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJC6hV65SXyzsRVlKGSQWDMUA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=7star%20fast%20food	https://www.swiggy.com/search?query=7star%20fast%20food	3.9	7
A-1 Fast Food	area5	Kishan Bagh Road, Bahadurpura West, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ06OvyuqXyzsR13ouV_ZUTTY	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=A-1%20Fast%20Food	https://www.swiggy.com/search?query=A-1%20Fast%20Food	4.3	52
Ababeel wrap corner	area5	9F23+M9H, Nehru Zoological Park, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ9W0EUACXyzsRJOTG0_kLJfI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Ababeel%20wrap%20corner	https://www.swiggy.com/search?query=Ababeel%20wrap%20corner	4.7	3
Al-Khair Arabic Wrap Restaurant	area5	Pillar Number 123, snr convention Road Attapur, 4-3-149/1 Near, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJP5absRKXyzsR-Ts5GDrrIeQ	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Al-Khair%20Arabic%20Wrap%20Restaurant	https://www.swiggy.com/search?query=Al-Khair%20Arabic%20Wrap%20Restaurant	4.6	100
Anand’s Chinese Food Court	area5	Door No, Janapriya Apartments, near :, 3-4-6, Hyderguda, New Franchise Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJqUEzxwuXyzsR6ZePpJQff84	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Anand%E2%80%99s%20Chinese%20Food%20Court	https://www.swiggy.com/search?query=Anand%E2%80%99s%20Chinese%20Food%20Court	4.5	27
ANUSRI FASTFOOD KITCHEN& Biryani	area5	9C6C+JCP, Upparpally Road, Gandhinagar Colony, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJDaqJJwCXyzsR_MXWRvKeRac	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=ANUSRI%20FASTFOOD%20KITCHEN%26%20Biryani	https://www.swiggy.com/search?query=ANUSRI%20FASTFOOD%20KITCHEN%26%20Biryani	5	3
Beyniaz shawarma & grill	area5	House number 2, old court Attapur, 1-11, Rajendra Nagar Road, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJMRVRGWGRyzsRZ404bDn51ww	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Beyniaz%20shawarma%20%26%20grill	https://www.swiggy.com/search?query=Beyniaz%20shawarma%20%26%20grill	4.7	533
Bismillah Fast Food	area5	8CRP+CMC, Mohammad Nagar, Shivarampally, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJL2c3mdGXyzsRYeUjXGXu6n8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Bismillah%20Fast%20Food	https://www.swiggy.com/search?query=Bismillah%20Fast%20Food		
Bismillah fast food hotel	area5	B Road, Suleman Nagar, Chintalmet, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJaZ5jAwCXyzsRAqkDtW_LPsI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Bismillah%20fast%20food%20hotel	https://www.swiggy.com/search?query=Bismillah%20fast%20food%20hotel		
Burger King	area5	GF/102, GF, Mcube Mall, No 4/3/144/1/B, PV Narasimha Rao Expressway, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJPeYXUVOWyzsRUZnjMORyPzw	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Burger%20King	https://www.swiggy.com/search?query=Burger%20King	4.7	2756
Chinese Fast Food	area5	India	https://www.google.com/maps/place/?q=place_id:ChIJsa08zpCXyzsRD0uiOwCfL-4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Chinese%20Fast%20Food	https://www.swiggy.com/search?query=Chinese%20Fast%20Food	3	1
Chinese Fast Food Centre	area5	Opp pillar no 272& 273, Shivrampalli Village, Vivekananda Nagar, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJFQ0h9iqWyzsRV_enE7lC9X0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Chinese%20Fast%20Food%20Centre	https://www.swiggy.com/search?query=Chinese%20Fast%20Food%20Centre	4.6	17
CHINESE FASTFOOD	area5	India	https://www.google.com/maps/place/?q=place_id:ChIJvbjVAOqXyzsRuWHT2vuYUO0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=CHINESE%20FASTFOOD	https://www.swiggy.com/search?query=CHINESE%20FASTFOOD		
CRUNCHY WATER BALLS THE CHAT AND FASTFOOD CENTRE	area5	Rambagh, Kishan Bagh	https://www.google.com/maps/place/?q=place_id:ChIJKZFDaAGXyzsRCfyVnAMinh0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=CRUNCHY%20WATER%20BALLS%20THE%20CHAT%20AND%20FASTFOOD%20CENTRE	https://www.swiggy.com/search?query=CRUNCHY%20WATER%20BALLS%20THE%20CHAT%20AND%20FASTFOOD%20CENTRE	4.6	28
CSK BURGER KING	area5	India	https://www.google.com/maps/place/?q=place_id:ChIJk5HZ-CqWyzsRGAqdj0PQgLs	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=CSK%20BURGER%20KING	https://www.swiggy.com/search?query=CSK%20BURGER%20KING		
DEVI FAST FOOD & CHAT	area5	India	https://www.google.com/maps/place/?q=place_id:ChIJk1nxS5SXyzsRgDtK495oLVc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DEVI%20FAST%20FOOD%20%26%20CHAT	https://www.swiggy.com/search?query=DEVI%20FAST%20FOOD%20%26%20CHAT		
Dimmy Sandwich and Momos	area5	Parking, Maruthi Plaza, Nalanda Nagar, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJPTp7b9WXyzsRkL_AAEZxze0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Dimmy%20Sandwich%20and%20Momos	https://www.swiggy.com/search?query=Dimmy%20Sandwich%20and%20Momos	5	3
DIVINE PIZZA	area5	Attapur, Tejaswi Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJPy1bhO-XyzsR2TKWAGk5Sq0	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=DIVINE%20PIZZA	https://www.swiggy.com/search?query=DIVINE%20PIZZA	4.7	48
Domino's Pizza | Attapur, Hyderabad	area5	Ground Floor, Plot No-4, Rajendra Nagar Circle, Attapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ8w0M0lKWyzsR548D1auuwhM	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Domino%27s%20Pizza%20%7C%20Attapur%2C%20Hyderabad	https://www.swiggy.com/search?query=Domino%27s%20Pizza%20%7C%20Attapur%2C%20Hyderabad	3.7	2526
Domino's Pizza | Mantra mall, Hyderabad	area5	Third Floor, Mantra Mall, Survey No. 30, Upperpally Village, Rajendra Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJu6zbzTeWyzsRrl62rFrSgUY	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Domino%27s%20Pizza%20%7C%20Mantra%20mall%2C%20Hyderabad	https://www.swiggy.com/search?query=Domino%27s%20Pizza%20%7C%20Mantra%20mall%2C%20Hyderabad	3.9	1426
Durga chinese fast food	area5	9C7C+7V7, Hyderguda, Keshav Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJpfCv9U6WyzsRIroWRo4ANJE	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Durga%20chinese%20fast%20food	https://www.swiggy.com/search?query=Durga%20chinese%20fast%20food	4	115
Durga Indian Fast Food	area5	Shop No.4-3-1642, Near Ram Bagh Bus Stop Attapur Road, Rambagh Road, Attapur	https://www.google.com/maps/place/?q=place_id:ChIJs8gJvrOXyzsRb2NAEvYbPns	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Durga%20Indian%20Fast%20Food	https://www.swiggy.com/search?query=Durga%20Indian%20Fast%20Food	4.1	36
Durga Indian Fast Food Centre	area5	4-6-90/2, opposite Malayaiah Tower, C/1, Attapur Main Road, Maruthi Nagar	https://www.google.com/maps/place/?q=place_id:ChIJmUrfl7WXyzsR0xkTRgtdfSw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Durga%20Indian%20Fast%20Food%20Centre	https://www.swiggy.com/search?query=Durga%20Indian%20Fast%20Food%20Centre	4	2
Fast food corner	area5	9C9H+9QX, Kantha Reddy Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJb-nEegCXyzsR4XPapQh85rA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Fast%20food%20corner	https://www.swiggy.com/search?query=Fast%20food%20corner		
FIRE ON 🔥FAST FOOD	area5	4/3/257/1, Attapur Main Road, Attapur, Khaja Nagar Colony, Kantha Reddy Nagar	https://www.google.com/maps/place/?q=place_id:ChIJ6YDIcIyXyzsRMGvZJBpTzyQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=FIRE%20ON%20%F0%9F%94%A5FAST%20FOOD	https://www.swiggy.com/search?query=FIRE%20ON%20%F0%9F%94%A5FAST%20FOOD	4.3	12
Girls Kitchen momos	area5	beside gen alpha academy, Hyderguda Cross Road, Hyderguda, Attapur	https://www.google.com/maps/place/?q=place_id:ChIJZ8AOF2GXyzsRRVKq7XSVh9c	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Girls%20Kitchen%20momos	https://www.swiggy.com/search?query=Girls%20Kitchen%20momos	4.9	66
Gourmet Aromaas	area5	villa no 12, 3-3-110, karni Tesoro, Hyderguda	https://www.google.com/maps/place/?q=place_id:ChIJDbnsdz-XyzsRH7Zv6YcXBxo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Gourmet%20Aromaas	https://www.swiggy.com/search?query=Gourmet%20Aromaas	5	2
Gowri	area5	Chintalmet, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJYc2DPX2XyzsRwG0wqsCvDpk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Gowri	https://www.swiggy.com/search?query=Gowri	4.7	12
Harsh Chaat Bhandar	area5	8CHG+27Q, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJy0cCNpi9yzsR9Xf3l0ya9wM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Harsh%20Chaat%20Bhandar	https://www.swiggy.com/search?query=Harsh%20Chaat%20Bhandar	3.4	9
Hyderabadi Fast Food	area5	opp. Presidum School, 18-1-231/A, Mir Mehamood Pahadi Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJmxeQvhaXyzsRUAHHtpGcSqY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Hyderabadi%20Fast%20Food	https://www.swiggy.com/search?query=Hyderabadi%20Fast%20Food		
Ik Fast Food	area5	Bahadurpura Road, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJw7vj7b-XyzsR3_5jEUMmMfM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Ik%20Fast%20Food	https://www.swiggy.com/search?query=Ik%20Fast%20Food	4.3	6
J & J Fast Food	area5	Attapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ_QtsI-WXyzsRw6iT3Fh7Pf4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=J%20%26%20J%20Fast%20Food	https://www.swiggy.com/search?query=J%20%26%20J%20Fast%20Food		
Jai Bhavani Fast Food	area5	8CGG+RQ5, Shivrampalli Village, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJFfWt-EG9yzsRYtVXpGeOJjU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Jai%20Bhavani%20Fast%20Food	https://www.swiggy.com/search?query=Jai%20Bhavani%20Fast%20Food	5	1
Kailash D Bistro (Pure Vegetarian)	area5	Ram Bagh, 4-6-122/1, Kishan Bagh Road, Attapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJozpX0rKXyzsRAcs6BJMPr-8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kailash%20D%20Bistro%20%28Pure%20Vegetarian%29	https://www.swiggy.com/search?query=Kailash%20D%20Bistro%20%28Pure%20Vegetarian%29	5	2
KF Chinese FastFood	area5	8CPV+RG3, Hassan Nagar Road, Pratap Nagar, Hasan Nagar, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJD1FCntmXyzsRTPxA4cCZkhw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=KF%20Chinese%20FastFood	https://www.swiggy.com/search?query=KF%20Chinese%20FastFood		
KFC	area5	Pillar No 175, Happy Homes Fortuna Attapur, Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJk5JqGN6XyzsRNrFHbMHjpMc	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=KFC	https://www.swiggy.com/search?query=KFC	4	1895
kGN shawarma House	area5	Grand Hotel, Near By City, Bahadurpura Road, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJWwdpmyCXyzsRDcbuODBrZwA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=kGN%20shawarma%20House	https://www.swiggy.com/search?query=kGN%20shawarma%20House	5	2
La Pino'z Pizza - Attapur-RK Nagar, Telangana	area5	Pillar no 122, PV Narasimha Rao Expressway, Attapur, Somi Reddy Nagar, Radha Krishna Nagar	https://www.google.com/maps/place/?q=place_id:ChIJP-uwrS-XyzsRkfo_9-LoPzo	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=La%20Pino%27z%20Pizza%20-%20Attapur-RK%20Nagar%2C%20Telangana	https://www.swiggy.com/search?query=La%20Pino%27z%20Pizza%20-%20Attapur-RK%20Nagar%2C%20Telangana	3.6	423
Leon's Burgers & Wings Attapur	area5	Mcube Mall, PillarNo.118, Attapur Main Road, Somi Reddy Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ0WqcZACXyzsR3XbICih5HoQ	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Leon%27s%20Burgers%20%26%20Wings%20Attapur	https://www.swiggy.com/search?query=Leon%27s%20Burgers%20%26%20Wings%20Attapur	4.7	1030
Limra Food Corner	area5	8CRP 9J2, Mohammad, Shivarampally, Mohammad Nagar Road, Hasan Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJXTCLntGXyzsRX-m3pf5-lFc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Limra%20Food%20Corner	https://www.swiggy.com/search?query=Limra%20Food%20Corner		
Masala Zone Fast Food	area5	Symphony Villas, 9 Number Road, Attapur, Mushk Mahal, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJrfHFawCXyzsRUgqwuZMk-Aw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Masala%20Zone%20Fast%20Food	https://www.swiggy.com/search?query=Masala%20Zone%20Fast%20Food	5	2
McDonald's	area5	Survey No 30 Upperpally, Rajendranagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJYQN90DeWyzsR5FZ4oj_Rczc	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=McDonald%27s	https://www.swiggy.com/search?query=McDonald%27s	4.3	4854
Mohammedia Shawarma	area5	Pillar 273, Shivrampalli Village, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJGfjflDeXyzsRDoTGMvdbKuU	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Mohammedia%20Shawarma	https://www.swiggy.com/search?query=Mohammedia%20Shawarma	3.8	178
Mohammedia Shawarma	area5	Piller No.189, Near, beside Vishal Mart, Rajendranagar mandal, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJmdCzkjeWyzsRmnw-5iZFdOQ	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Mohammedia%20Shawarma	https://www.swiggy.com/search?query=Mohammedia%20Shawarma	3.9	2626
MOJO Pizza - 2X Toppings	area5	3-5-10, Hyderguda Cross Road, Attapur, Gumma Konda Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJZwghePCXyzsRPguM2BXh2So	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=MOJO%20Pizza%20-%202X%20Toppings	https://www.swiggy.com/search?query=MOJO%20Pizza%20-%202X%20Toppings	2	17
