# BAKERIES inside My Map circle (area1–area5)
# total=516
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
BANGLORE CAKE PALACE	area2	89MR+QJC, Kismatpur Road, Saibaba Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJO6KDjQOWyzsROaRcn0E-_mA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=BANGLORE%20CAKE%20PALACE	https://www.swiggy.com/search?query=BANGLORE%20CAKE%20PALACE	5	1
BLISSFUL Home Bakes	area2	First Floor, Bharath Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJo89gbQCXyzsRXYzerRlITX8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=BLISSFUL%20Home%20Bakes	https://www.swiggy.com/search?query=BLISSFUL%20Home%20Bakes	5	4
BZ NAAN	area2	H.NO: 6, 1/B4, opp. MAWA INTERNATIONAL SCHOOL, B5/4, Sun City, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJ53b06aSXyzsRq830my2HXDg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=BZ%20NAAN	https://www.swiggy.com/search?query=BZ%20NAAN	5	1
Cakebox	area2	90.plot.no, Ruqia manzil, Golden Heights Colony Road, Attapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJc-d1zS6XyzsRFPG9N1G7_ZU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Cakebox	https://www.swiggy.com/search?query=Cakebox	5	1
CHAI WALE BABA	area2	Shop No. 1, Spl Block, opp. Glendale Academy School, Plot No. 31, P&T Colony, Sun City, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJY3kytJmXyzsROfGwhbJK614	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=CHAI%20WALE%20BABA	https://www.swiggy.com/search?query=CHAI%20WALE%20BABA	4.7	134
Chat Pani puri	area2	2-144, Abhyudaya Nagar, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJ--NcBSCXyzsR2YnvhfS8hqo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Chat%20Pani%20puri	https://www.swiggy.com/search?query=Chat%20Pani%20puri	5	2
Chocosista_23	area2	BLOCK-B, platinum nest, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJI94eHoeXyzsRpbK3dduPs0s	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Chocosista_23	https://www.swiggy.com/search?query=Chocosista_23		
Delight lassi	area2	22 HEIGHTS, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJOc58bgCXyzsRjEFgl_Jq418	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Delight%20lassi	https://www.swiggy.com/search?query=Delight%20lassi		
Dolphin Mysore Bakery	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJg16gUt6VyzsR9m38Bdr1-Uk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Dolphin%20Mysore%20Bakery	https://www.swiggy.com/search?query=Dolphin%20Mysore%20Bakery	5	3
EAT N TREAT	area2	8CM3+X62, New Green City Road, Saikrishna Colony, Sri Krishna Colony, Langar House, Budwel	https://www.google.com/maps/place/?q=place_id:ChIJDRqr4ciXyzsRQQ71ELuABbw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=EAT%20N%20TREAT	https://www.swiggy.com/search?query=EAT%20N%20TREAT	4.8	13
Fatima caterings	area2	4-3-96, Saint Michael Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJv1dWEaeVyzsRmxHOyCnnOhE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Fatima%20caterings	https://www.swiggy.com/search?query=Fatima%20caterings	5	3
Flame of Scones	area2	Suncity Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJg16Wc36XyzsRPdUQCV9ksDc	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Flame%20of%20Scones	https://www.swiggy.com/search?query=Flame%20of%20Scones	5	50
