# SWEETS inside My Map circle (area1–area5)
# total=111
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
New Deccan Bakers/ Sweets/ Corner	area4	1, Tappa Chabutra Road, Natraj Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJrfnXFaGXyzsRDCk6RG9LCm4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=New%20Deccan%20Bakers/%20Sweets/%20Corner	https://www.swiggy.com/search?query=New%20Deccan%20Bakers/%20Sweets/%20Corner	5	1
New Decent Bakery and Sweets	area4	12-1-486/B/3, Tappa Chabutra Road, Kishan Nagar, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJDdY1SAqXyzsRWUaYS9poeEc	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=New%20Decent%20Bakery%20and%20Sweets	https://www.swiggy.com/search?query=New%20Decent%20Bakery%20and%20Sweets	4	48
New Reliance Milk And Ice cream	area4	Tappachabutra, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJddABL3mXyzsRLjedWWAVtao	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=New%20Reliance%20Milk%20And%20Ice%20cream	https://www.swiggy.com/search?query=New%20Reliance%20Milk%20And%20Ice%20cream		
Om Mayur Sweets	area4	26, D/1, Langar House Road, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ5VjNeFeWyzsR-nMe5PvLH6c	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Om%20Mayur%20Sweets	https://www.swiggy.com/search?query=Om%20Mayur%20Sweets	3.7	23
Rafeeq Confectionery	area4	Tappachabutra, Natraj Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJoyoBFCaXyzsR0r1M-S4Fcyk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Rafeeq%20Confectionery	https://www.swiggy.com/search?query=Rafeeq%20Confectionery	4.1	21
Rocky Ice cream parlour	area4	Rocky Ice cream parlour, Bapu Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJp7YlsqCXyzsRP0BZRYn4Hlo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Rocky%20Ice%20cream%20parlour	https://www.swiggy.com/search?query=Rocky%20Ice%20cream%20parlour		
Royal Sea Sweets & Bakers	area4	12-1-637, Asif Nagar Road, Kumhar Wadi, Zeba Bagh, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJOaRfv--XyzsRTxeTJKm6P7w	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Royal%20Sea%20Sweets%20%26%20Bakers	https://www.swiggy.com/search?query=Royal%20Sea%20Sweets%20%26%20Bakers	4.1	560
Rs & Sons Sweets House & Bakery	area4	9CFF+C5Q, Hashim Nagar Road, Bapu Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJZdKEllaWyzsRnoHY198SdYo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Rs%20%26%20Sons%20Sweets%20House%20%26%20Bakery	https://www.swiggy.com/search?query=Rs%20%26%20Sons%20Sweets%20House%20%26%20Bakery		
Sai sweets	area4	13-3-506/38, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJBzc5vpWXyzsRiR3du6HAZ2I	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sai%20sweets	https://www.swiggy.com/search?query=Sai%20sweets		
Shanti Sweets & Bakers	area4	Shanti Bakery, Mahesh Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJYx3ZqK-XyzsRgs70F-6ehJ0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Shanti%20Sweets%20%26%20Bakers	https://www.swiggy.com/search?query=Shanti%20Sweets%20%26%20Bakers		
SM Bakers & Sweet	area4	12-2-784/6, Dilshad Nagar Colony, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJuzCXoUCXyzsRdr-HKZlUqZY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SM%20Bakers%20%26%20Sweet	https://www.swiggy.com/search?query=SM%20Bakers%20%26%20Sweet	5	13
Sri Mahalakshmi Sweets	area4	opp. Mohini Function Hall, 13-6-259/A, Jafferguda, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJM0XfM7-XyzsR99MeUWWpZAg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Mahalakshmi%20Sweets	https://www.swiggy.com/search?query=Sri%20Mahalakshmi%20Sweets		
Zeds Bakers And Ice Cream	area4	Allawa Panch Bhai, 13-4-654/1, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJvVFDsteXyzsRoGZN-U-_IQ4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Zeds%20Bakers%20And%20Ice%20Cream	https://www.swiggy.com/search?query=Zeds%20Bakers%20And%20Ice%20Cream	4.8	27
Agra Sweets Banjara	area5	Pillar no 151, showroom, Pi, beside Ratnadeep super market, 3-5-47, Inner Ring Road, Attapur, Krishna Nagar	https://www.google.com/maps/place/?q=place_id:ChIJYU5mlkyWyzsRCFkBdA6jvyU	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Agra%20Sweets%20Banjara	https://www.swiggy.com/search?query=Agra%20Sweets%20Banjara	3.9	452
Al Hamdulillah Bakery & Sweet House	area5	8CVR+C2W, #4-24-131, Hassan Nagar Madina Masjid, Mohammad Nagar, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJn1UsmlCXyzsRghjj_-KIUy0	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Al%20Hamdulillah%20Bakery%20%26%20Sweet%20House	https://www.swiggy.com/search?query=Al%20Hamdulillah%20Bakery%20%26%20Sweet%20House	4	64
Al Madina Sweets&Bakery	area5	India	https://www.google.com/maps/place/?q=place_id:ChIJOS8SoNmXyzsR247CXUlVt-0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Al%20Madina%20Sweets%26Bakery	https://www.swiggy.com/search?query=Al%20Madina%20Sweets%26Bakery		
Amul Ice Cream Parlour_Savourez1918	area5	Ground Floor, Maruthi Plaza, Nalanda Nagar, Srimallenagar Colony, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJAXtlUueXyzsRT1V-dUjNpSE	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Amul%20Ice%20Cream%20Parlour_Savourez1918	https://www.swiggy.com/search?query=Amul%20Ice%20Cream%20Parlour_Savourez1918	4.8	168
Bakery and Sweet House	area5	8CRM+6RW, Mohammad Nagar, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJaeIIQeSXyzsRgf4WERUk7jI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Bakery%20and%20Sweet%20House	https://www.swiggy.com/search?query=Bakery%20and%20Sweet%20House		
Balaji Rajaram Sweets	area5	# Upparpalli, RajendraNager, 9C4C+9RP, Yadavareddy Nagar, Hyderabad, Upperpally, Telangana 500048, India	https://www.google.com/maps/place/?q=place_id:ChIJHz9tuEmWyzsRkGYsQXB0usM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Balaji%20Rajaram%20Sweets	https://www.swiggy.com/search?query=Balaji%20Rajaram%20Sweets	3.4	14
Bilal sweets and Namkeens	area5	City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ9bJzAwCXyzsRlx58rggzBhw	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Bilal%20sweets%20and%20Namkeens	https://www.swiggy.com/search?query=Bilal%20sweets%20and%20Namkeens	4.8	59
BISCUITS & CONFECTIONERY	area5	India	https://www.google.com/maps/place/?q=place_id:ChIJsbwTK7eXyzsRyiaXRpOb3Vk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=BISCUITS%20%26%20CONFECTIONERY	https://www.swiggy.com/search?query=BISCUITS%20%26%20CONFECTIONERY		
DELICIOUS SWEET CORN	area5	opp. Super Market Attapur, 6-18/3/D	https://www.google.com/maps/place/?q=place_id:ChIJ6xM1VsyXyzsRi65XaX4_lYc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DELICIOUS%20SWEET%20CORN	https://www.swiggy.com/search?query=DELICIOUS%20SWEET%20CORN		
Disney Land Sweet	area5	Shop No 1, Main Circle, 2-41, Road, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ-SMmpcaXyzsR8LRtVQb9Fi8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Disney%20Land%20Sweet	https://www.swiggy.com/search?query=Disney%20Land%20Sweet	3	2
DREN SWEETS	area5	India	https://www.google.com/maps/place/?q=place_id:ChIJnWoHdzaWyzsREfPj6dYRwLU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DREN%20SWEETS	https://www.swiggy.com/search?query=DREN%20SWEETS		
Gokul Mithai Vatika	area5	Pillar Number 122, 4-3-144/3, beside Snr Convention, Attapur	https://www.google.com/maps/place/?q=place_id:ChIJGfBseMGXyzsR6CLnyK1HBKI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Gokul%20Mithai%20Vatika	https://www.swiggy.com/search?query=Gokul%20Mithai%20Vatika	4.5	6
LATA SWEET HOUSE	area5	Bus stop, 3-5-104, Hyderguda, Krishna Nagar, Hyderguda, Hyderabad, Telangana 500048, India	https://www.google.com/maps/place/?q=place_id:ChIJxb76pU2WyzsRSYlPvHLUkwk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=LATA%20SWEET%20HOUSE	https://www.swiggy.com/search?query=LATA%20SWEET%20HOUSE	4.2	5
MADEV SWEETS & CHAT	area5	Janapriya Utopia Rd, Attapur, Chaitanya Vilas Colony, Upperpally, Telangana 500048, India	https://www.google.com/maps/place/?q=place_id:ChIJlRoB6k-WyzsRON4DuD4U8Vk	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=MADEV%20SWEETS%20%26%20CHAT	https://www.swiggy.com/search?query=MADEV%20SWEETS%20%26%20CHAT	4.2	625
Master bakers sweets	area5	Chintalmet Road, Royal Colony, Chintalmet, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJDWA0UxaXyzsR3gOu7j3PlXM	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Master%20bakers%20sweets	https://www.swiggy.com/search?query=Master%20bakers%20sweets	3.9	33
Minerva Sweets	area5	pillar no;182, Neredi square, 2nd floor, near by Cinepolis Mantra Mall, Attapur, Rambagh Colony, Hyderabad, Telangana 500048, India	https://www.google.com/maps/place/?q=place_id:ChIJixEsCQCXyzsRGL-tWAxYOh0	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Minerva%20Sweets	https://www.swiggy.com/search?query=Minerva%20Sweets	4.9	238
My Sweet home	area5	9C3R+QMX, Mahmood Nagar Road, Al Fateh Colony, Ali Nagar, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJo5b7cgCXyzsRJxh-Zj5FKZY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=My%20Sweet%20home	https://www.swiggy.com/search?query=My%20Sweet%20home	3.7	3
Nayab Sweet House	area5	9C2C+JVC, Upparpalli Weaker Cestion Colony, Suleman Nagar, Chintalmet, Hyderabad, Telangana 500048, India	https://www.google.com/maps/place/?q=place_id:ChIJ-85YWDaWyzsRMnWR8UI6q38	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Nayab%20Sweet%20House	https://www.swiggy.com/search?query=Nayab%20Sweet%20House	4.5	13
NIZAM'S@SON'S HOTEL DISNEYLAND @SWEET SHOP	area5	9C5V+947, Al Fateh Colony, Ali Nagar, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJW31pS7iXyzsRkf2XgIUdCJ8	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=NIZAM%27S%40SON%27S%20HOTEL%20DISNEYLAND%20%40SWEET%20SHOP	https://www.swiggy.com/search?query=NIZAM%27S%40SON%27S%20HOTEL%20DISNEYLAND%20%40SWEET%20SHOP	4.1	126
Rilaks Homemades - Pizza - Brownie | Attapur, Hyderabad	area5	Krishna Affinity, near Trinity Cathedral Church Road, Tejaswi Nagar, Attapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ42Top1WXyzsR7ZTUup3xMro	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Rilaks%20Homemades%20-%20Pizza%20-%20Brownie%20%7C%20Attapur%2C%20Hyderabad	https://www.swiggy.com/search?query=Rilaks%20Homemades%20-%20Pizza%20-%20Brownie%20%7C%20Attapur%2C%20Hyderabad	4.5	8
ROYAL INDIAN SWEETS, BAKERS AND FAST FOOD CENTRE	area5	opp. ashraf Kareem masjid, 9 no cross road, Mir Mehamood Pahadi Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ97s-aXqXyzsRMV-rxGUHazI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=ROYAL%20INDIAN%20SWEETS%2C%20BAKERS%20AND%20FAST%20FOOD%20CENTRE	https://www.swiggy.com/search?query=ROYAL%20INDIAN%20SWEETS%2C%20BAKERS%20AND%20FAST%20FOOD%20CENTRE	4	4
Scoops Ice Cream And Chat	area5	Mayuri Scoops, Hyderguda	https://www.google.com/maps/place/?q=place_id:ChIJYd-wAwCXyzsRmv0xowExwdM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Scoops%20Ice%20Cream%20And%20Chat	https://www.swiggy.com/search?query=Scoops%20Ice%20Cream%20And%20Chat	4.8	6
Shalimar Sweets	area5	PillarNo.191 Upparplly, Rajendranagar mandal, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ3cMB9TeWyzsRmQhii0cTTY0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Shalimar%20Sweets	https://www.swiggy.com/search?query=Shalimar%20Sweets	4.4	12
Shree cakes & Confectioners (PURE VEG, EGGLESS)	area5	Pandu ranga nagar, Attapur	https://www.google.com/maps/place/?q=place_id:ChIJr9g84EqXyzsR3ezT5p4wPbs	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Shree%20cakes%20%26%20Confectioners%20%28PURE%20VEG%2C%20EGGLESS%29	https://www.swiggy.com/search?query=Shree%20cakes%20%26%20Confectioners%20%28PURE%20VEG%2C%20EGGLESS%29	4.9	161
Sri Balaji Pranav Mithai Wala	area5	8CJQ+JG2, Opp. SVPNPA Gate, Srinagar - Kanyakumari Highway, Shivarampally Jagir	https://www.google.com/maps/place/?q=place_id:ChIJSVz2eX29yzsR9qDvreFUWm8	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Balaji%20Pranav%20Mithai%20Wala	https://www.swiggy.com/search?query=Sri%20Balaji%20Pranav%20Mithai%20Wala	4	461
SWEET CORN	area5	Shop No 6, Park, opp. Kiahanbagh, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJjdtztleXyzsREmgIN2APnao	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SWEET%20CORN	https://www.swiggy.com/search?query=SWEET%20CORN	3	2
Sweet Truth Attapur	area5	First Floor 2-4-79/1 Situated At Attapur Rajendranagar Pillar no 179 Hyderabad Telangana Attapur FC, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJSU9jSGSXyzsRMeAkn71To-c	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Sweet%20Truth%20Attapur	https://www.swiggy.com/search?query=Sweet%20Truth%20Attapur	3	8
syed Jameel Sweet House	area5	opp. Disney Land Hotel, 19-4-320/c, Kishan Bagh, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJq9cePGiXyzsRCNXVPiC163g	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=syed%20Jameel%20Sweet%20House	https://www.swiggy.com/search?query=syed%20Jameel%20Sweet%20House		
Balaji mithai bhandar	outside_areas_but_in_circle	House no. 5, 5-4-39 street, Bhavani Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJSbXvKFW9yzsRiRevsteexEg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Balaji%20mithai%20bhandar	https://www.swiggy.com/search?query=Balaji%20mithai%20bhandar	5	2
Balaji Papalal Mithai Bhandar	outside_areas_but_in_circle	Hydershahkote, Road, opposite Reliance Fresh, Sun City, Moinabad, Hyderabad, Telangana 500091, India	https://www.google.com/maps/place/?q=place_id:ChIJM2XLqnqWyzsRJi_Pc--omEk	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Balaji%20Papalal%20Mithai%20Bhandar	https://www.swiggy.com/search?query=Balaji%20Papalal%20Mithai%20Bhandar	3.9	1382
Balaji Ramratan Mithai Bhandar	outside_areas_but_in_circle	Kalimandir Main Rd, Sai Baba Nagar, Anand Nagar Colony, Bandlaguda Jagir, Telangana 500086, India	https://www.google.com/maps/place/?q=place_id:ChIJ7SAoDeeVyzsRIQ3RZRBSHMs	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Balaji%20Ramratan%20Mithai%20Bhandar	https://www.swiggy.com/search?query=Balaji%20Ramratan%20Mithai%20Bhandar	4.1	38
Bherunath Ice Cream	outside_areas_but_in_circle	Bapugatta, Shop No 236, Madhu Park Ridge, Hashim Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJZzftmPCXyzsRASMrTBWSO-o	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Bherunath%20Ice%20Cream	https://www.swiggy.com/search?query=Bherunath%20Ice%20Cream	5	6
Ice 'N'Spice,Scoops Ice Cream dealer	outside_areas_but_in_circle	1-8-1, Rajendra Nagar Road, Manikyamma Colony, Rajendranagar mandal, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJEzOwuPO9yzsRd12FUErfqpY	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Ice%20%27N%27Spice%2CScoops%20Ice%20Cream%20dealer	https://www.swiggy.com/search?query=Ice%20%27N%27Spice%2CScoops%20Ice%20Cream%20dealer	4	80
Ista Sweets	outside_areas_but_in_circle	FLat no 25/26, Gurrala'z Drivein, near PBEL City Road, Snehita Hills, Peeramcheru	https://www.google.com/maps/place/?q=place_id:ChIJQb_jTACVyzsRkSvAiq4oM6c	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Ista%20Sweets	https://www.swiggy.com/search?query=Ista%20Sweets	3.9	41
Minerva sweets	outside_areas_but_in_circle	5-69 & 70/2, opp. ratnadeep select supermarket, Westend Colony, Bandlaguda Jagir, Hyderabad, Telangana 500086, India	https://www.google.com/maps/place/?q=place_id:ChIJv6NzRQCXyzsR2e_-Tk8PPUE	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Minerva%20sweets	https://www.swiggy.com/search?query=Minerva%20sweets	4.4	299
New R.K.Bakers & Sweets	outside_areas_but_in_circle	8CV8+GWX, Alijah Kotla, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJLbTsvTqWyzsRzUS4KUR5hYg	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=New%20R.K.Bakers%20%26%20Sweets	https://www.swiggy.com/search?query=New%20R.K.Bakers%20%26%20Sweets	4.4	51
Polar Bear Ice Cream Sundaes - Suncity	outside_areas_but_in_circle	Ground Floor, SK Towers, opposite Bontrue Furniture, Sun City, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJiUzm1tmXyzsRuAJEgVT9USw	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Polar%20Bear%20Ice%20Cream%20Sundaes%20-%20Suncity	https://www.swiggy.com/search?query=Polar%20Bear%20Ice%20Cream%20Sundaes%20-%20Suncity	4.7	3033
Shalimar Sweets & Bakers	outside_areas_but_in_circle	No. 1-8-74, opp. Bus Stop, Rajendra Nagar Road, Rajendranagar mandal, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJexNb0PO9yzsRfrnsVbX5v1s	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Shalimar%20Sweets%20%26%20Bakers	https://www.swiggy.com/search?query=Shalimar%20Sweets%20%26%20Bakers	4.1	20
